,Date,Close,High,Low,Open,Volume
621,3/7/2023,7756.953613,7802.988946,7687.900614,7687.900614,106115600
622,3/8/2023,7895.060547,7895.060547,7733.936862,7733.936862,79350900
623,3/9/2023,7895.060547,7964.113555,7872.042878,7964.113555,54201400
624,3/10/2023,7779.971191,7872.041856,7779.971191,7826.006524,59580100
625,3/13/2023,7872.04248,7941.095485,7779.971808,7779.971808,82077700
626,3/14/2023,7664.882813,7802.988809,7664.882813,7756.953477,90495300
627,3/15/2023,7664.882813,7802.988809,7664.882813,7779.971143,86747400
628,3/16/2023,7641.865234,7687.900567,7595.829902,7641.865234,105894000
629,3/17/2023,7710.918457,7779.971458,7664.883123,7710.918457,198558600
630,3/20/2023,7733.936035,7802.989035,7710.918368,7733.936035,37277900
631,3/21/2023,7826.005859,7826.005859,7710.917538,7733.935202,91617400
632,3/24/2023,8125.236328,8125.236328,7941.094995,8010.147995,145603600
633,3/27/2023,8010.148926,8125.237272,8010.148926,8125.237272,110692800
634,3/28/2023,7987.129395,8102.217714,7987.129395,8102.217714,98296600
635,3/29/2023,8264.166992,8264.166992,8099.822762,8146.778257,101068200
636,3/30/2023,8287.644531,8358.077771,8264.166785,8358.077771,118912100
637,3/31/2023,8217.211914,8311.122907,8193.734166,8287.645159,97146900
638,4/3/2023,8264.166992,8287.644739,8217.211498,8287.644739,60288900
639,4/4/2023,8240.689453,8287.644949,8123.300714,8287.644949,60975800
640,4/5/2023,8193.733398,8264.166637,8193.733398,8240.688891,36922100
641,4/6/2023,8217.211914,8240.689662,8170.256417,8170.256417,45489400
642,4/10/2023,8264.166992,8264.166992,8170.256004,8193.733751,32996000
643,4/11/2023,8287.644531,8287.644531,8217.211292,8287.644531,44554300
644,4/12/2023,8358.078125,8358.078125,8287.644882,8358.078125,91903600
645,4/13/2023,8381.555664,8405.033411,8334.60017,8405.033411,51726500
646,4/14/2023,8451.989258,8451.989258,8405.033762,8451.989258,110354200
647,4/17/2023,8475.466797,8498.944544,8358.07806,8475.466797,83946900
648,4/18/2023,8569.37793,8616.333425,8475.466939,8498.944686,91178700
649,4/26/2023,8639.811523,8639.811523,8451.989534,8569.378277,186928200
650,4/27/2023,8592.855469,8616.333216,8522.422227,8545.899974,54842400
651,4/28/2023,8498.944336,8569.377576,8498.944336,8545.89983,145775300
652,5/2/2023,8498.944336,8545.89983,8358.077855,8545.89983,83645900
653,5/3/2023,8381.555664,8498.944399,8334.60017,8498.944399,83728800
654,5/4/2023,8451.989258,8475.467006,8334.600518,8381.556014,67565000
655,5/5/2023,8451.989258,8498.944754,8405.033762,8451.989258,64815100
656,5/8/2023,8451.989258,8522.422502,8405.033762,8451.989258,84754500
657,5/9/2023,8381.555664,8428.511158,8358.077917,8405.033411,40929600
658,5/10/2023,8381.555664,8405.033411,8358.077917,8381.555664,45322600
659,5/11/2023,8287.644531,8358.077771,8264.166785,8358.077771,81993900
660,5/12/2023,8264.166992,8334.600234,8193.733751,8217.211498,96525600
661,5/15/2023,8240.689453,8334.600444,8193.733958,8334.600444,64830300
662,5/16/2023,8170.256348,8287.645088,8170.256348,8264.16734,49497000
663,5/17/2023,8240.689453,8311.122696,8217.211705,8240.689453,69996100
664,5/19/2023,8451.989258,8451.989258,8287.645022,8358.078266,123592500
665,5/22/2023,8451.989258,8522.422502,8381.556014,8451.989258,91000000
666,5/23/2023,8569.37793,8592.855677,8475.466939,8498.944686,102980500
667,5/24/2023,8475.466797,8639.811028,8475.466797,8639.811028,77392900
668,5/25/2023,8498.944336,8592.855323,8498.944336,8545.89983,76325700
669,5/26/2023,8592.855469,8639.810963,8545.899974,8616.333216,55675900
670,5/29/2023,8592.855469,8686.766457,8522.422227,8686.766457,79148200
671,5/30/2023,8686.766602,8757.199844,8592.855611,8639.811106,97189500
672,5/31/2023,8498.944336,8757.199551,8498.944336,8733.721804,722827900
673,6/5/2023,8639.811523,8757.200267,8545.900529,8592.856026,163535600
674,6/6/2023,8592.855469,8639.810963,8498.94448,8498.94448,74872200
675,6/7/2023,8545.900391,8616.333636,8522.422642,8569.378139,87492200
676,6/8/2023,8569.37793,8569.37793,8522.422434,8522.422434,53188400
677,6/9/2023,8545.900391,8616.333636,8545.900391,8616.333636,44632400
678,6/12/2023,8592.855469,8592.855469,8545.899974,8592.855469,38082300
679,6/13/2023,8592.855469,8616.333216,8545.899974,8616.333216,45552600
680,6/14/2023,8522.422852,8569.378349,8498.945103,8545.9006,72223700
681,6/15/2023,8498.944336,8545.89983,8498.944336,8545.89983,59073000
682,6/16/2023,8498.944336,8545.89983,8428.511096,8545.89983,112769400
683,6/19/2023,8451.989258,8498.944754,8451.989258,8451.989258,32330600
684,6/20/2023,8498.944336,8498.944336,8405.033349,8475.466589,54990100
685,6/21/2023,8569.37793,8569.37793,8451.989191,8498.944686,42676300
686,6/22/2023,8498.944336,8592.855323,8498.944336,8569.377576,48291100
687,6/23/2023,8498.944336,8592.855323,8475.466589,8475.466589,47813500
688,6/26/2023,8522.422852,8569.378349,8475.467354,8475.467354,36389900
689,6/27/2023,8592.855469,8592.855469,8498.94448,8498.94448,36225100
690,7/3/2023,8522.422852,8522.422852,8475.467354,8475.467354,108855900
691,7/4/2023,8498.944336,8592.855323,8498.944336,8592.855323,35049300
692,7/5/2023,8498.944336,8522.422083,8475.466589,8498.944336,44609200
693,7/6/2023,8522.422852,8545.9006,8475.467354,8498.945103,52532400
694,7/7/2023,8475.466797,8545.900039,8475.466797,8475.466797,37641300
695,7/10/2023,8498.944336,8545.89983,8498.944336,8545.89983,28981500
696,7/11/2023,8475.466797,8545.900039,8475.466797,8545.900039,43703500
697,7/12/2023,8616.333008,8616.333008,8498.944275,8522.422021,61566500
698,7/13/2023,8569.37793,8663.288921,8569.37793,8639.811173,65230900
699,7/14/2023,8639.811523,8639.811523,8569.378277,8616.333775,55554500
700,7/17/2023,8616.333008,8686.766248,8616.333008,8639.810754,62550100
701,7/18/2023,8592.855469,8686.766457,8545.899974,8639.810963,52924600
702,7/20/2023,8592.855469,8663.28871,8569.377722,8639.810963,83476600
703,7/21/2023,8592.855469,8616.333216,8569.377722,8592.855469,42667800
704,7/24/2023,8545.900391,8639.811384,8545.900391,8639.811384,62061200
705,7/25/2023,8592.855469,8733.721952,8592.855469,8616.333216,122802700
706,7/26/2023,8780.677734,8780.677734,8569.378003,8616.333499,113868700
707,7/27/2023,8663.289063,8827.633299,8663.289063,8827.633299,77848400
708,7/28/2023,8569.37793,8663.288921,8569.37793,8639.811173,74510200
709,7/31/2023,8569.37793,8639.811173,8545.900182,8616.333425,80868000
710,8/1/2023,8569.37793,8616.333425,8545.900182,8616.333425,49756400
711,8/2/2023,8639.811523,8639.811523,8569.378277,8569.378277,60629900
712,8/3/2023,8686.766602,8733.722097,8592.855611,8592.855611,64596100
713,8/4/2023,8592.855469,8710.244205,8569.377722,8686.766457,52675900
714,8/7/2023,8710.244141,8710.244141,8592.855406,8592.855406,55589300
715,8/8/2023,8639.811523,8733.722518,8639.811523,8710.24477,43373400
716,8/9/2023,8827.633789,8827.633789,8686.767292,8710.245042,77056800
717,8/10/2023,8827.633789,8851.111539,8780.67829,8827.633789,76738100
718,8/11/2023,8827.633789,8874.589288,8804.15604,8851.111539,68898600
719,8/14/2023,8780.677734,8780.677734,8663.288995,8757.199986,75495400
720,8/15/2023,8733.722656,8804.155903,8733.722656,8757.200405,59303700
721,8/16/2023,8733.722656,8757.200405,8686.767158,8710.244907,53440000
722,8/18/2023,8686.766602,8780.677592,8686.766602,8686.766602,79328900
723,8/21/2023,8616.333008,8686.766248,8616.333008,8663.288501,73573000
724,8/22/2023,8733.722656,8757.200405,8592.856162,8592.856162,65664600
725,8/23/2023,8733.722656,8757.200405,8710.244907,8733.722656,63749800
726,8/24/2023,8639.811523,8757.200267,8639.811523,8686.767021,53725900
727,8/25/2023,8710.244141,8710.244141,8616.333153,8639.8109,50379000
728,8/28/2023,8639.811523,8686.767021,8639.811523,8686.767021,44423100
729,8/29/2023,8686.766602,8733.722097,8639.811106,8710.244349,45428500
730,8/30/2023,8639.811523,8733.722518,8639.811523,8733.722518,56227000
731,8/31/2023,8616.333008,8663.288501,8545.899768,8639.810754,136107200
732,9/1/2023,8663.289063,8710.244559,8616.333566,8639.811314,42152700
733,9/4/2023,8663.289063,8710.244559,8616.333566,8663.289063,40610600
734,9/5/2023,8663.289063,8686.766811,8639.811314,8686.766811,42007200
735,9/6/2023,8592.855469,8686.766457,8592.855469,8639.810963,49318400
736,9/7/2023,8616.333008,8616.333008,8545.899768,8569.377515,61405200
737,9/8/2023,8569.37793,8592.855677,8498.944686,8545.900182,80732300
738,9/11/2023,8569.37793,8569.37793,8522.422434,8522.422434,53155900
739,9/12/2023,8545.900391,8569.378139,8522.422642,8545.900391,66479000
740,9/13/2023,8522.422852,8522.422852,8451.989605,8498.945103,69490200
741,9/14/2023,8545.900391,8569.378139,8451.989397,8451.989397,112757900
742,9/15/2023,8451.989258,8545.90025,8451.989258,8498.944754,121005300
743,9/18/2023,8451.989258,8522.422502,8451.989258,8498.944754,34272200
744,9/19/2023,8522.422852,8522.422852,8428.511856,8451.989605,33325800
745,9/20/2023,8592.855469,8616.333216,8522.422227,8569.377722,54305500
746,9/21/2023,8569.37793,8592.855677,8522.422434,8569.37793,40607000
747,9/22/2023,8522.422852,8592.856098,8522.422852,8569.378349,42445300
748,9/25/2023,8451.989258,8522.422502,8451.989258,8522.422502,56132200
749,9/26/2023,8405.033203,8475.466442,8405.033203,8451.988696,73544700
750,9/27/2023,8334.600586,8451.989327,8334.600586,8358.078334,84345000
751,9/29/2023,8287.644531,8358.077771,8287.644531,8287.644531,118960000
752,10/2/2023,8522.422852,8545.9006,8334.60086,8358.078609,93663000
753,10/3/2023,8639.811523,8639.811523,8475.467283,8522.42278,98380200
754,10/4/2023,8639.811523,8686.767021,8569.378277,8639.811523,112582800
755,10/5/2023,8522.422852,8639.811596,8522.422852,8639.811596,72855700
756,10/6/2023,8475.466797,8545.900039,8475.466797,8545.900039,53344400
757,10/9/2023,8498.944336,8569.377576,8475.466589,8475.466589,43774500
758,10/10/2023,8381.555664,8451.988905,8381.555664,8451.988905,71966100
759,10/11/2023,8381.555664,8475.466652,8381.555664,8381.555664,84305800
760,10/12/2023,8498.944336,8545.89983,8451.988842,8451.988842,71064500
761,10/13/2023,8522.422852,8569.378349,8475.467354,8545.9006,62941800
762,10/16/2023,8545.900391,8569.378139,8498.944894,8569.378139,29429200
763,10/17/2023,8405.033203,8522.421935,8405.033203,8498.944189,59606000
764,10/18/2023,8311.123047,8405.034042,8311.123047,8381.556293,50919200
765,10/19/2023,8217.211914,8311.122907,8217.211914,8287.645159,89509700
766,10/20/2023,8428.511719,8475.467216,8193.734234,8193.734234,64554500
767,10/23/2023,8311.123047,8381.556293,8311.123047,8334.600796,50633500
768,10/24/2023,8240.689453,8334.600444,8240.689453,8240.689453,76963200
769,10/25/2023,8334.600586,8381.556082,8287.64509,8287.64509,54748400
770,10/26/2023,8193.733398,8405.033114,8193.733398,8381.555367,63199400
771,10/27/2023,8170.256348,8264.16734,8170.256348,8193.734096,52450700
772,10/30/2023,8311.123047,8311.123047,8170.256555,8170.256555,51958200
773,10/31/2023,8217.211914,8287.645159,8193.734166,8264.167411,64907600
774,11/1/2023,8076.346191,8240.690445,8076.346191,8217.212695,67027600
775,11/2/2023,8311.123047,8358.078544,8193.734303,8193.734303,56050900
776,11/3/2023,8358.078125,8405.03362,8311.12263,8381.555873,60414100
777,11/6/2023,8498.944336,8498.944336,8405.033349,8428.511096,84994200
778,11/7/2023,8428.511719,8475.467216,8358.078473,8451.989467,60648200
779,11/8/2023,8451.989258,8451.989258,8358.078266,8405.033762,31829300
780,11/9/2023,8451.989258,8498.944754,8358.078266,8358.078266,46076800
781,11/10/2023,8287.644531,8451.988757,8287.644531,8405.033264,50754600
782,11/13/2023,8334.600586,8381.556082,8311.122838,8334.600586,20827700
783,11/14/2023,8381.555664,8405.033411,8334.60017,8358.077917,37195700
784,11/15/2023,8498.944336,8498.944336,8405.033349,8428.511096,84977900
785,11/16/2023,8522.422852,8522.422852,8405.034107,8498.945103,48714300
786,11/17/2023,8522.422852,8522.422852,8428.511856,8475.467354,57050500
787,11/20/2023,8334.600586,8475.467075,8334.600586,8428.511578,49216000
788,11/21/2023,8240.689453,8358.078192,8240.689453,8287.644949,107614800
789,11/22/2023,8334.600586,8334.600586,8240.689593,8240.689593,40364800
790,11/23/2023,8381.555664,8428.511158,8311.122423,8311.122423,55542100
791,11/24/2023,8381.555664,8428.511158,8358.077917,8381.555664,43631900
792,11/27/2023,8334.600586,8405.03383,8334.600586,8358.078334,35679000
793,11/28/2023,8334.600586,8405.03383,8311.122838,8334.600586,69070600
794,11/29/2023,8358.078125,8405.03362,8358.078125,8358.078125,54715600
795,11/30/2023,8428.511719,8428.511719,8358.078473,8381.556222,205312100
796,12/1/2023,8405.033203,8428.51095,8358.07771,8381.555457,80566400
797,12/4/2023,8421.546875,8515.905944,8421.546875,8445.136642,54747400
798,12/5/2023,8397.957031,8445.136565,8327.18773,8445.136565,94363900
799,12/6/2023,8303.597656,8445.136253,8303.597656,8350.777188,81852800
800,12/7/2023,8327.1875,8327.1875,8232.828435,8256.418201,91322500
801,12/8/2023,8256.417969,8350.777031,8256.417969,8303.5975,43891600
802,12/11/2023,8256.417969,8280.007734,8185.648672,8185.648672,78642800
803,12/12/2023,8209.239258,8256.418794,8209.239258,8209.239258,87589300
804,12/13/2023,8185.648438,8256.417732,8185.648438,8209.238202,51560500
805,12/14/2023,8539.496094,8539.496094,8256.418875,8280.008643,115332800
806,12/15/2023,8704.624023,8704.624023,8563.085421,8610.264955,275013500
807,12/18/2023,8681.03418,8704.623946,8633.854646,8681.03418,111712200
808,12/19/2023,8728.212891,8728.212891,8610.264068,8610.264068,65174500
809,12/20/2023,8775.392578,8775.392578,8704.623283,8728.213048,72938100
810,12/21/2023,8798.982422,8798.982422,8728.213126,8775.392657,88116700
811,12/22/2023,8798.982422,8822.572187,8751.802891,8751.802891,64449600
812,12/27/2023,8846.162109,8869.751875,8798.982578,8846.162109,64464700
813,12/28/2023,8869.751953,8893.341719,8798.982656,8798.982656,70184600
814,12/29/2023,8869.751953,8916.931485,8822.572421,8893.341719,79903400
815,1/2/2024,8893.341797,8893.341797,8822.572499,8869.752031,30545200
816,1/3/2024,8822.573242,8893.342546,8798.983474,8893.342546,34603300
817,1/4/2024,8940.522461,8940.522461,8846.163385,8869.753154,56501800
818,1/5/2024,9034.880859,9058.470627,8940.52179,8964.111558,85290100
819,1/8/2024,9034.880859,9082.060394,8940.52179,9058.470627,50896000
820,1/9/2024,9082.060547,9082.060547,9034.881012,9058.470779,59848600
821,1/10/2024,9011.291992,9105.651071,9011.291992,9105.651071,52774900
822,1/11/2024,9034.880859,9105.650161,9034.880859,9082.060394,39381500
823,1/12/2024,9152.829102,9152.829102,9058.470039,9105.64957,68253400
824,1/15/2024,9176.418945,9200.008711,9105.649648,9200.008711,88399500
825,1/16/2024,9152.829102,9200.008633,9129.239336,9152.829102,44869200
826,1/17/2024,9200.007813,9200.007813,9105.648758,9200.007813,107706100
827,1/18/2024,9129.240234,9200.009539,9082.060698,9129.240234,71048900
828,1/19/2024,9082.060547,9223.599153,9058.470779,9223.599153,63176500
829,1/22/2024,9082.060547,9105.650315,8987.701476,9058.470779,52868300
830,1/23/2024,9058.470703,9058.470703,8916.932098,8916.932098,92348600
831,1/24/2024,8987.701172,9058.470472,8940.521638,9058.470472,84906000
832,1/25/2024,8964.111328,9034.880628,8916.931795,8916.931795,63212700
833,1/26/2024,8822.573242,8916.932314,8775.393706,8869.752778,78977300
834,1/29/2024,9011.291992,9011.291992,8846.163605,8869.753375,73452800
835,1/30/2024,9105.650391,9105.650391,8940.522016,8964.111784,73136400
836,1/31/2024,9011.291992,9152.83061,9011.291992,9152.83061,102581200
837,2/1/2024,9152.829102,9176.418867,9034.880273,9105.64957,104208700
838,2/2/2024,9152.829102,9247.188164,9082.059804,9223.598399,99324000
839,2/5/2024,9034.880859,9129.239928,8987.701325,9129.239928,57983300
840,2/6/2024,9082.060547,9200.009385,9082.060547,9200.009385,87651000
841,2/7/2024,9152.829102,9176.418867,9105.64957,9152.829102,92953500
842,2/12/2024,9247.188477,9247.188477,9152.82941,9200.008944,87949400
843,2/13/2024,9176.418945,9247.188243,9152.829179,9200.008711,66072400
844,2/15/2024,9294.368164,9412.316999,9294.368164,9388.727232,164748900
845,2/16/2024,9388.726563,9435.906093,9317.957267,9412.316328,142277200
846,2/19/2024,9317.958008,9412.317076,9270.778474,9341.547775,53341300
847,2/20/2024,9459.496094,9459.496094,9294.367733,9294.367733,63997700
848,2/21/2024,9412.317383,9435.907151,9294.368543,9388.727615,75371600
849,2/22/2024,9317.958008,9412.317076,9317.958008,9412.317076,66913000
850,2/23/2024,9270.77832,9365.137387,9247.188554,9341.54762,55192300
851,2/26/2024,9247.188477,9317.957776,9176.419177,9200.008944,41356000
852,2/27/2024,9317.958008,9341.547775,9200.009172,9200.009172,43735800
853,2/28/2024,9435.907227,9435.907227,9341.548154,9412.317458,54043100
854,2/29/2024,9317.958008,9435.906843,9294.368241,9435.906843,126671200
855,3/1/2024,9270.77832,9365.137387,9247.188554,9341.54762,51520600
856,3/4/2024,9200.007813,9270.777103,9200.007813,9247.18734,43822900
857,3/5/2024,9247.188477,9341.547543,9223.59871,9341.547543,61952900
858,3/6/2024,9388.726563,9435.906093,9223.598206,9341.547032,70242200
859,3/7/2024,9553.856445,9601.035983,9435.9076,9483.087138,118369300
860,3/8/2024,9577.445313,9718.983913,9553.855546,9671.80438,100947200
861,3/13/2024,9435.907227,9813.343516,9435.907227,9813.343516,141622600
862,3/14/2024,9742.574219,9742.574219,9459.497002,9483.08677,110681100
863,3/15/2024,9577.445313,9718.983913,9483.086245,9624.624846,154176800
864,3/18/2024,9577.445313,9695.394146,9577.445313,9601.035079,62444100
865,3/19/2024,9601.035156,9671.804457,9577.445389,9577.445389,55004800
866,3/20/2024,9553.856445,9577.446214,9506.676907,9530.266676,66269700
867,3/21/2024,9553.856445,9648.215521,9483.087138,9601.035983,90279400
868,3/22/2024,9530.265625,9553.855391,9388.727027,9435.906559,91968200
869,3/25/2024,9725.746094,9725.746094,9580.945904,9725.746094,66971000
870,3/26/2024,9701.613281,9701.613281,9605.079816,9701.613281,65742700
871,3/27/2024,9725.746094,9725.746094,9653.345999,9677.479364,39514100
872,3/28/2024,9725.746094,9749.879459,9629.212634,9677.479364,79229700
873,4/1/2024,9508.545898,9749.879551,9484.412533,9725.746185,79248700
874,4/2/2024,9556.8125,9605.07923,9460.27904,9580.945865,76763100
875,4/3/2024,9194.8125,9460.279528,9194.8125,9412.012795,177418400
876,4/4/2024,9508.545898,9508.545898,9243.078881,9243.078881,75993500
877,4/5/2024,9484.412109,9605.07893,9484.412109,9605.07893,70428600
878,4/16/2024,9146.545898,9243.079364,8929.3456,9025.879066,283265900
879,4/17/2024,9194.8125,9339.612697,9194.8125,9218.945866,95620700
880,4/18/2024,9146.545898,9243.079364,9122.412532,9194.812631,127134000
881,4/19/2024,9146.545898,9170.679265,8977.612333,9025.879066,147784300
882,4/22/2024,9025.878906,9098.279004,9025.878906,9074.145638,128908000
883,4/23/2024,9387.878906,9436.145636,9074.145164,9074.145164,178833000
884,4/24/2024,9605.079102,9605.079102,9412.012185,9484.412279,132832700
885,4/25/2024,9436.145508,9653.345788,9363.745414,9653.345788,104874100
886,4/26/2024,9291.345703,9484.412627,9291.345703,9363.7458,100932900
887,4/29/2024,9460.279297,9508.546028,9194.812276,9194.812276,90063500
888,4/30/2024,9460.279297,9701.612952,9460.279297,9701.612952,109623000
889,5/2/2024,9218.946289,9556.813431,9170.679555,9556.813431,97079400
890,5/3/2024,9508.545898,9508.545898,9339.612342,9412.012438,81200400
891,5/6/2024,9460.279297,9532.679394,9436.145931,9508.546028,53076200
892,5/7/2024,9363.745117,9412.011845,9291.345026,9363.745117,66746800
893,5/8/2024,9050.011719,9363.745458,9050.011719,9267.212,112808900
894,5/13/2024,9194.8125,9194.8125,8881.07874,8881.07874,145469900
895,5/14/2024,9218.946289,9339.613125,9194.812922,9291.346391,95363500
896,5/15/2024,9170.678711,9267.212171,9098.278616,9170.678711,54741900
897,5/16/2024,9267.212891,9339.612991,9194.81279,9243.079524,61126000
898,5/17/2024,9412.011719,9508.545172,9243.078175,9267.211538,99848500
899,5/20/2024,9146.545898,9460.279663,9146.545898,9363.746197,87890100
900,5/21/2024,9050.011719,9243.078635,9050.011719,9122.411813,75311400
901,5/22/2024,9098.27832,9243.078506,9001.744863,9146.545049,121712700
902,5/27/2024,8977.611328,9050.011419,8953.477964,8977.611328,128578500
903,5/28/2024,8977.611328,9074.144783,8977.611328,8977.611328,73945700
904,5/29/2024,8832.8125,9001.746072,8832.8125,8953.479337,117351600
905,5/30/2024,8688.011719,8929.345378,8470.811426,8688.011719,207115100
906,5/31/2024,8929.344727,8929.344727,8712.144449,8784.544542,756431600
907,6/3/2024,8953.478516,9025.878611,8905.211785,9025.878611,72197700
908,6/4/2024,9025.878906,9194.812469,9025.878906,9194.812469,75353100
909,6/5/2024,9122.412109,9170.67884,8977.611917,9170.67884,82087300
910,6/6/2024,9146.545898,9194.812631,9122.412532,9194.812631,44991300
911,6/7/2024,9001.745117,9170.678672,9001.745117,9170.678672,51599800
912,6/10/2024,9194.8125,9194.8125,9122.412402,9170.679134,45584700
913,6/11/2024,8977.611328,9218.944966,8977.611328,9218.944966,68690900
914,6/12/2024,8929.344727,9001.744819,8929.344727,8977.611455,49785700
915,6/13/2024,8881.078125,9146.545134,8881.078125,9146.545134,84652200
916,6/14/2024,8881.078125,8929.344854,8784.544667,8881.078125,52986300
917,6/19/2024,8736.27832,8929.345245,8736.27832,8929.345245,100051000
918,6/20/2024,9098.27832,9098.27832,8784.544585,8832.811314,81474800
919,6/21/2024,9267.212891,9339.612991,9074.145955,9146.546056,166841200
920,6/24/2024,9267.212891,9412.013092,9243.079524,9267.212891,79592300
921,6/25/2024,9267.212891,9267.212891,9122.412689,9267.212891,80029000
922,6/26/2024,9170.678711,9315.478901,9122.411981,9194.812076,77913200
923,6/27/2024,9412.011719,9412.011719,9218.944812,9243.078175,89150700
924,6/28/2024,9580.946289,9629.213021,9436.146093,9460.279459,166172300
925,7/1/2024,9532.679688,9556.813054,9484.412955,9508.546321,68634600
926,7/2/2024,9556.8125,9653.34596,9508.54577,9653.34596,78848500
927,7/3/2024,9653.34668,9653.34668,9580.94658,9629.213313,55860200
928,7/4/2024,9484.412109,9653.345658,9484.412109,9629.212294,67054000
929,7/5/2024,9605.079102,9629.212466,9532.679008,9580.945737,36946900
930,7/8/2024,9701.613281,9701.613281,9605.079816,9653.346549,72903600
931,7/9/2024,9725.746094,9798.146189,9725.746094,9749.879459,61853200
932,7/10/2024,9749.879883,9870.546713,9701.613151,9822.279981,62325900
933,7/11/2024,9725.746094,9774.012824,9653.345999,9653.345999,55908400
934,7/12/2024,9725.746094,9749.879459,9677.479364,9701.612729,62646500
935,7/15/2024,9701.613281,9725.746648,9605.079816,9701.613281,36682600
936,7/16/2024,9605.079102,9677.479195,9605.079102,9629.212466,37192700
937,7/17/2024,9460.279297,9605.07949,9460.279297,9556.812759,90666000
938,7/18/2024,9749.879883,9749.879883,9460.27949,9460.27949,65383200
939,7/19/2024,9774.013672,9774.013672,9629.213469,9701.613571,53880300
940,7/22/2024,9749.879883,9798.146615,9749.879883,9774.013249,31285300
941,7/23/2024,9822.280273,9846.41364,9774.01354,9846.41364,39321100
942,7/24/2024,9725.746094,9822.279554,9725.746094,9774.012824,24658000
943,7/25/2024,9942.946289,9942.946289,9846.41283,9870.546195,98088100
944,7/26/2024,9967.080078,10039.48018,9942.946712,10015.34681,75565800
945,7/29/2024,9894.679688,10063.61324,9822.279592,10039.47988,69092500
946,7/30/2024,9822.280273,9942.947107,9822.280273,9942.947107,32122900
947,7/31/2024,9918.8125,9991.212591,9870.545773,9991.212591,82519900
948,8/1/2024,10015.34668,10015.34668,9846.413121,9846.413121,61176200
949,8/2/2024,9846.413086,9991.213278,9846.413086,9918.813182,55699900
950,8/5/2024,9532.679688,9798.146717,9532.679688,9653.346519,126328300
951,8/6/2024,9653.34668,9725.74678,9605.079946,9725.74678,78473900
952,8/7/2024,9749.879883,9749.879883,9653.346419,9653.346419,52327400
953,8/8/2024,9870.545898,9870.545898,9725.745714,9798.145806,54162100
954,8/9/2024,9798.146484,9894.679947,9749.879753,9870.546582,47062400
955,8/12/2024,9846.413086,9846.413086,9725.746259,9749.879624,40364100
956,8/13/2024,9942.946289,9942.946289,9822.279465,9894.67956,55207100
957,8/14/2024,9846.413086,9942.946548,9846.413086,9942.946548,47999100
958,8/15/2024,9870.545898,9942.945991,9822.27917,9846.412534,33396600
959,8/16/2024,9967.080078,9967.080078,9894.679981,9942.946712,40731400
960,8/19/2024,10015.34668,10063.61341,9918.813218,9967.079949,51054400
961,8/20/2024,10063.61328,10087.74665,9942.946455,9967.079821,60304400
962,8/21/2024,10063.61328,10136.01338,10063.61328,10136.01338,84848800
963,8/22/2024,9967.080078,10039.48018,9870.546615,9991.213444,56611600
964,8/23/2024,9967.080078,10015.34681,9942.946712,9967.080078,46651600
965,8/26/2024,9967.080078,10015.34681,9894.679981,9918.813347,35145600
966,8/27/2024,9846.413086,9942.946548,9822.279721,9918.813182,60448400
967,8/28/2024,9991.212891,9991.212891,9894.679433,9942.946162,38489900
968,8/29/2024,9870.545898,10136.0129,9870.545898,10136.0129,53004700
969,8/30/2024,9967.080078,9967.080078,9846.413249,9967.080078,158403700
970,9/2/2024,9918.8125,10015.34595,9846.412409,10015.34595,72008600
971,9/3/2024,9822.280273,9967.080474,9798.146907,9967.080474,50950200
972,9/4/2024,9942.946289,9942.946289,9774.012736,9798.1461,44817000
973,9/5/2024,9894.679688,9991.213148,9894.679688,9991.213148,39332900
974,9/6/2024,9942.946289,9942.946289,9870.546195,9870.546195,31541800
975,9/9/2024,9918.8125,9991.212591,9846.412409,9942.945864,36185100
976,9/10/2024,9991.212891,9991.212891,9918.812797,9991.212891,55093100
977,9/11/2024,10063.61328,10063.61328,9991.213186,10063.61328,64621300
978,9/12/2024,10111.87988,10136.01325,10015.34642,10087.74652,70759100
979,9/13/2024,10063.61328,10063.61328,9967.079821,10039.47992,70057100
980,9/17/2024,10136.01367,10136.01367,9991.213477,10087.74694,89745000
981,9/18/2024,10256.68066,10256.68066,10087.7471,10136.01383,65420200
982,9/19/2024,10522.14746,10522.14746,10280.8138,10329.08054,140886600
983,9/20/2024,10401.48047,10522.1473,10401.48047,10522.1473,142194600
984,9/23/2024,10570.41406,10570.41406,10353.21377,10353.21377,72553800
985,9/24/2024,10425.61328,10570.41347,10401.47992,10401.47992,105191100
986,9/25/2024,10473.87988,10473.87988,10160.14615,10304.94634,158369100
987,9/26/2024,10329.08105,10498.01462,10304.94769,10498.01462,84960100
988,9/27/2024,10280.81445,10377.34792,10039.48078,10136.01425,93027400
989,9/30/2024,9967.080078,10184.28037,9967.080078,10111.88027,144692100
990,10/1/2024,10184.28027,10184.28027,10015.34671,10039.48008,59797700
991,10/2/2024,10136.01367,10184.2804,9967.080111,9967.080111,86746200
992,10/3/2024,10087.74707,10160.14717,10039.48034,10087.74707,60887000
993,10/4/2024,10111.87988,10111.87988,9991.213058,10039.47979,58500400
994,10/7/2024,9942.946289,10015.34638,9894.67956,9991.213019,91867900
995,10/8/2024,10039.47949,10136.01295,9798.145851,9846.412579,99622900
996,10/9/2024,10063.61328,10160.14674,10039.47992,10039.47992,56835200
997,10/10/2024,10136.01367,10136.01367,10039.48021,10063.61357,51080000
